id,dataset_name,url,Summary,Open Conditions,Data Classification,Data Format,Provide departments / entities,Department Phone Number,Department E-Mail,Update frequency,Basic Info API,Field Name,Field Types,Field Var Len,Field Description (T_Chinese),Field Description (S_Chinese),Field Description (English),Field Description (Portuguese),has_api,API name,Request Method,Return Format,API url,Interface Description,api_key,api_val,api_summary_en,has_url,url_labels,url_links,has_file,download_file_url
8b80cae3-7999-4de3-b10f-a236952710c8,The number of students of all ages and grades,https://data.gov.mo/Detail?id=8b80cae3-7999-4de3-b10f-a236952710c8,The number of students of all ages and grades,Completely open,education,XLSX,Education and Youth Affairs Bureau,28555533,webmaster@dsej.gov.mo,Per year,https://api.data.gov.mo/document/download/8b80cae3-7999-4de3-b10f-a236952710c8?token=xllkyU4wllzDquNXe24542TLjKLQi9Ys&isNeedFile=0&lang=TC,"['year', 'category', 'category_p', 's_code', 's_code_name_c', 's_code_name_p', 'g_namec', 's4', 's5', 's6', 'src']","['string', 'string', 'string', 'string', 'string', 'string', 'string', 'number', 'number', 'number', 'number']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']","['學年', '各類學校', '各類學校（葡萄牙文）', '校部編號', '校部名稱', '校部名稱（葡萄牙文）', '分組名稱', '高一（人數）', '高二（人數）', '高三（人數）', '高中回歸（人數）']","['学年', '各类学校', '各类学校（葡萄牙文）', '校部编号', '校部名称', '校部名称（葡萄牙文）', '分组名称', '高一（人数）', '高二（人数）', '高三（人数）', '高中回归（人数）']","['-', '-', '-', '-', '-', '-', '-', '-', '-', '-', '-']","['Ano Lectivo', 'Tipo de escola', 'Tipo de escola (Port.)', 'Código da unidade escolar', 'Nome da unidade escolar', 'Nome da unidade escolar (Port.)', 'Nome de grupo', 'SC1 (Número de alunos)', 'SC2 (Número de alunos)', 'SC3 (Número de alunos)', 'CR (Número de alunos)']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=1036&dataDirId=8b80cae3-7999-4de3-b10f-a236952710c8&token=G121uMiUb1hyIyeZQRkYF3aQyvuxzfcOE
8d98109e-0b54-49e3-8493-0eb2a7cd1503,Earthquake Report,https://data.gov.mo/Detail?id=8d98109e-0b54-49e3-8493-0eb2a7cd1503,"Location, magnitude, and Macao and other information from the earthquake.",Completely open,city ​​environment,XML,Meteorological and Geophysical Bureau,(853) 8898 6223,meteo@smg.gov.mo,As needed,https://api.data.gov.mo/document/download/8d98109e-0b54-49e3-8493-0eb2a7cd1503?token=crDpZT5yw67tkikKbb3nlzZZby2wmfHO&isNeedFile=0&lang=TC,,,,,,,,FALSE,,,,,,,,,TRUE,['Earthquake Report'],['http://xml.smg.gov.mo/earthquake.xml'],FALSE,
cd5d99eb-fbf3-4271-b3da-6e520d388d21,Youth Business Assistance Program statistics - Application Overview,https://data.gov.mo/Detail?id=cd5d99eb-fbf3-4271-b3da-6e520d388d21,Provide annual youth entrepreneurship assistance program application and approval of statistical data,Completely open,Entrepreneurship and Business,CSV,Economic and Technology Development Council,(853) 2888 2088,info@economia.gov.mo,per month,https://api.data.gov.mo/document/download/cd5d99eb-fbf3-4271-b3da-6e520d388d21?token=j1UX7tPS9VlBAusXW8qnC5Zce6tEP9vz&isNeedFile=0&lang=TC,"['Year', 'Month', 'Applied', 'Approved', 'Rejected', 'ApprovedAmount']","['int', 'int', 'int', 'int', 'int', 'int']","['4', '2', '-', '-', '-', '-']","['年', '月', '申請宗數', '批准宗數', '不批准宗數', '批准金額']","['年', '月', '申请宗数', '批准宗数', '不批准宗数', '批准金额']","['Year', 'Month', 'Number of applications', 'Number of approved applications', 'Number of rejected applications', 'Approved amount']","['Ano', 'Mês', 'Número de pedidos', 'Número de pedidos aprovados', 'Número de pedidos indeferidos', 'Montantes aprovados']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=1013&dataDirId=cd5d99eb-fbf3-4271-b3da-6e520d388d21&token=JwAL91rcJ37yv88gInqaHxQnzDzSTkF9Z
f4d024f4-084d-4332-9d6d-cf7cce42b7e2,Financial Management Category Medicaid,https://data.gov.mo/Detail?id=f4d024f4-084d-4332-9d6d-cf7cce42b7e2,"Financial management category, Medicaid",Completely open,medical hygiene,XLSX,Health Bureau,83905000,info@ssm.gov.mo,Per year,https://api.data.gov.mo/document/download/f4d024f4-084d-4332-9d6d-cf7cce42b7e2?token=uAq5qsf8PLzDLIgG7KAGhqldXCPnseLF2&isNeedFile=0&lang=TC,"['year', 'categoryTC', 'categoryPT', 'value']","['-', '-', '-', '-']","['-', '-', '-', '-']","['年度', '分類(中文)', '分類(葡文)', '數值']","['年度', '分类(中文)', '分类(葡文)', '数值']","['year', 'category(chinese)', 'category(português)', 'values']","['ano', 'classificaçào (chinês)', 'classificação (português)', 'valor']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=819&dataDirId=f4d024f4-084d-4332-9d6d-cf7cce42b7e2&token=tYMLQm558BOAmEgCADXd4I9nQRutTDio
4831822b-5c43-4621-a325-42277da4a1ef,Over the past 7 UV value,https://data.gov.mo/Detail?id=4831822b-5c43-4621-a325-42277da4a1ef,UV index over the past seven days.,Completely open,city ​​environment,XML,Meteorological and Geophysical Bureau,(853) 8898 6223,meteo@smg.gov.mo,daily,https://api.data.gov.mo/document/download/4831822b-5c43-4621-a325-42277da4a1ef?token=jiJAQ5TxMNjwzQoBR1qnwG2l62CuZ2qFz&isNeedFile=0&lang=TC,,,,,,,,FALSE,,,,,,,,,TRUE,"['Over the past 7 UV value', 'Over the past 7 UV value', 'Over the past 7 UV value']","['http://xml.smg.gov.mo/e_7daysUV.xml', 'http://xml.smg.gov.mo/p_7daysUV.xml', 'http://xml.smg.gov.mo/c_7daysUV.xml']",FALSE,
69d48bce-21f6-4fe1-8b27-0882a645f630,Maritime weather forecast,https://data.gov.mo/Detail?id=69d48bce-21f6-4fe1-8b27-0882a645f630,"Macao waters weather forecast, including weather conditions, visibility, wind and waves, and more.",Completely open,city ​​environment,XML,Meteorological and Geophysical Bureau,(853) 8898 6223,meteo@smg.gov.mo,As needed,https://api.data.gov.mo/document/download/69d48bce-21f6-4fe1-8b27-0882a645f630?token=C0LzUdBFD7L2hJLlrkq2TctpW9QaLMcq&isNeedFile=0&lang=TC,,,,,,,,FALSE,,,,,,,,,TRUE,"['Maritime weather forecast', 'Maritime weather forecast', 'Maritime weather forecast']","['http://xml.smg.gov.mo/c_coastal_forecast.xml', 'http://xml.smg.gov.mo/p_coastal_forecast.xml', 'http://xml.smg.gov.mo/e_coastal_forecast.xml']",FALSE,
7baa885b-7dca-4efa-ab65-16c6dee4ddd2,UV Forecast,https://data.gov.mo/Detail?id=7baa885b-7dca-4efa-ab65-16c6dee4ddd2,Day's UV Index forecast.,Completely open,city ​​environment,XML,Meteorological and Geophysical Bureau,(853) 8898 6223,meteo@smg.gov.mo,daily,https://api.data.gov.mo/document/download/7baa885b-7dca-4efa-ab65-16c6dee4ddd2?token=S19YNZJJsKeDQ2QsawOay3KFLyK655g2M&isNeedFile=0&lang=TC,,,,,,,,FALSE,,,,,,,,,TRUE,"['UV Forecast', 'UV Forecast', 'UV Forecast']","['http://xml.smg.gov.mo/e_forecastUVI.xml', 'http://xml.smg.gov.mo/c_forecastUVI.xml', 'http://xml.smg.gov.mo/p_forecastUVI.xml']",FALSE,
7f66c4d7-9448-445c-8776-26fcf43a441e,The cumulative total foreign direct investment,https://data.gov.mo/Detail?id=7f66c4d7-9448-445c-8776-26fcf43a441e,Over the years the amount of direct investment in other economic sectors (local) residents in Macao made rollover.,Completely open,Entrepreneurship and Business,XLSX,Statistics and Census Service,(853) 8399 5311,info@dsec.gov.mo,Per year,https://api.data.gov.mo/document/download/7f66c4d7-9448-445c-8776-26fcf43a441e?token=qeE2QAE1pGFOujy5PUoCjzZ7cOiig9Bt&isNeedFile=0&lang=TC,"['period', 'value']","['string', 'number']","['30', '20']","['年份', '累計總額/百萬澳門元']","['年份', '累计总额/百万澳门元']","['Year', 'Stock/Million MOP']","['Ano', 'Stock/Milhões de MOP']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=833&dataDirId=7f66c4d7-9448-445c-8776-26fcf43a441e&token=8IEZkUd3EJ6EJJLmR5TqIbzoTtVSKmuW
a145173e-ff2b-4a16-b2c3-9068f02e9820,Gamma ray measurements,https://data.gov.mo/Detail?id=a145173e-ff2b-4a16-b2c3-9068f02e9820,The 24-hour average Gamma radiation dose rates.,Completely open,city ​​environment,XML,Meteorological and Geophysical Bureau,(853) 8898 6223,meteo@smg.gov.mo,As needed,https://api.data.gov.mo/document/download/a145173e-ff2b-4a16-b2c3-9068f02e9820?token=R7OXZWCVMIP26JaHxhJ3UFwlyRKQBoQZ&isNeedFile=0&lang=TC,,,,,,,,FALSE,,,,,,,,,TRUE,['Gamma ray measurements'],['http://www.smg.gov.mo/smg/geophysics/Gamma.json'],FALSE,
b592a9c4-6fd5-4c71-97df-b6601b2e0d41,"Intense monsoon, warning",https://data.gov.mo/Detail?id=b592a9c4-6fd5-4c71-97df-b6601b2e0d41,It provides a strong season Houfeng Xin number now in force.,Completely open,city ​​environment,XML,Meteorological and Geophysical Bureau,(853) 8898 6223,meteo@smg.gov.mo,As needed,https://api.data.gov.mo/document/download/b592a9c4-6fd5-4c71-97df-b6601b2e0d41?token=powbEabV07NExXku7NWTCvJaaO6oOz6G&isNeedFile=0&lang=TC,,,,,,,,FALSE,,,,,,,,,TRUE,"['Intense monsoon, warning', 'Intense monsoon, warning', 'Intense monsoon, warning']","['http://xml.smg.gov.mo/e_monsoon.xml', 'http://xml.smg.gov.mo/c_monsoon.xml', 'http://xml.smg.gov.mo/p_monsoon.xml']",FALSE,
b8114892-d23e-44f1-860d-8528f9bbc2ac,Uncompleted residential property price index,https://data.gov.mo/Detail?id=b8114892-d23e-44f1-860d-8528f9bbc2ac,Uncompleted residential units reflect changes in prices between the reference period and the base period.,Completely open,Demography,XLSX,Statistics and Census Service,(853) 8399 5311,info@dsec.gov.mo,Quarterly,https://api.data.gov.mo/document/download/b8114892-d23e-44f1-860d-8528f9bbc2ac?token=dmhuAMd5osX0cqNIUJIodFYmwH9jFK1kO&isNeedFile=0&lang=TC,"['period', 'value']","['string', 'number']","['30', '20']","['年份', '指數']","['年份', '指数']","['Year', 'Index']","['Ano', 'Índice']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=895&dataDirId=b8114892-d23e-44f1-860d-8528f9bbc2ac&token=6grrswit2ubelkl4wrf4IDDVrXRmG9Qk
c4810513-98a6-455c-8ef9-78a5de398164,The average daily wage of construction workers in the field,https://data.gov.mo/Detail?id=c4810513-98a6-455c-8ef9-78a5de398164,The sum of the daily wage divided by the number of foreign construction workers in the field of construction workers.,Completely open,Demography,XLSX,Statistics and Census Service,(853) 8399 5311,info@dsec.gov.mo,Quarterly,https://api.data.gov.mo/document/download/c4810513-98a6-455c-8ef9-78a5de398164?token=cPOaypgudTgysD7U3B9DLQ8jNx6u7Ru3m&isNeedFile=0&lang=TC,"['period', 'value']","['string', 'number']","['30', '20']","['年份', '平均日薪/澳門元']","['年份', '平均日薪/澳门元']","['Year', 'Average wages/MOP']","['Ano', 'Salário diário médio/MOP']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=890&dataDirId=c4810513-98a6-455c-8ef9-78a5de398164&token=WkgpfeV4Fe54a0dqQvDPWVGFscZ5THkvE
d8ee0606-97e9-4914-82a4-38737b88bcbf,"General health care category (other) divided by parish pharmacies, drugstores and pharmacies as well as the number of pharmaceutical companies",https://data.gov.mo/Detail?id=d8ee0606-97e9-4914-82a4-38737b88bcbf,"(Other), press the parish divided pharmacies, drugstores and pharmacies number of pharmaceutical companies as well as general health care category",Completely open,medical hygiene,XLSX,Health Bureau,83905000,info@ssm.gov.mo,Per year,https://api.data.gov.mo/document/download/d8ee0606-97e9-4914-82a4-38737b88bcbf?token=iBjnvNwuzsOgR07vXrWMU9siX3Xj3hZYF&isNeedFile=0&lang=TC,"['year', 'categoryTC', 'categoryPT', 'value']","['-', '-', '-', '-']","['-', '-', '-', '-']","['年度', '分類(中文)', '分類(葡文)', '數值']","['年度', '分类(中文)', '分类(葡文)', '数值']","['year', 'category(chinese)', 'category(português)', 'value']","['ano', 'classificação(chinês)', 'classificação(português)', 'valor']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=778&dataDirId=d8ee0606-97e9-4914-82a4-38737b88bcbf&token=Ei2KzEdXZxui6CfH2NAxbFQCIhGLGbJjw
2c13addd-a91b-436a-a3e2-84ec895b68b6,UV immediate value,https://data.gov.mo/Detail?id=2c13addd-a91b-436a-a3e2-84ec895b68b6,Provide instant UV index.,Completely open,city ​​environment,XML,Meteorological and Geophysical Bureau,(853) 8898 6223,meteo@smg.gov.mo,As needed,https://api.data.gov.mo/document/download/2c13addd-a91b-436a-a3e2-84ec895b68b6?token=qT2icswkfecU4BQYmH1qF2RDBmBgV9B8j&isNeedFile=0&lang=TC,,,,,,,,FALSE,,,,,,,,,TRUE,"['UV immediate value', 'UV immediate value', 'UV immediate value']","['http://xml.smg.gov.mo/p_actualUVI.xml', 'http://xml.smg.gov.mo/c_actualUVI.xml', 'http://xml.smg.gov.mo/e_actualUVI.xml']",FALSE,
7cecff4b-c07c-4a10-a64b-4a16fa73d812,Financial management and expenditure budget actual expenditure category,https://data.gov.mo/Detail?id=7cecff4b-c07c-4a10-a64b-4a16fa73d812,"Financial management category, budget expenditures and actual expenditures",Completely open,medical hygiene,XLSX,Health Bureau,83905000,info@ssm.gov.mo,Per year,https://api.data.gov.mo/document/download/7cecff4b-c07c-4a10-a64b-4a16fa73d812?token=RhCJfXwFC92vVDiZiPW8vIBY29dsVZY4q&isNeedFile=0&lang=TC,"['year', 'categoryTC', 'categoryPT', 'itemTC', 'itemPT', 'millionOfExpenditure']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-']","['年度', '開支分類(中文)', '開支分類(葡文)', '開支項目(中文)', '開支項目(葡文)', '開支(百萬澳門幣)']","['年度', '开支分类(中文)', '开支分类(葡文)', '开支项目(中文)', '开支项目(葡文)', '开支(百万澳门币)']","['year', 'category of expenditure(chinese)', 'category of expenditure(português)', 'item of expenditure(chinese)', 'item of expenditure(português)', 'million of expenditure(MOP)']","['ano', 'classificação das despesas (chinês)', 'classififcação das despesas (português)', 'item de despesa (chinês)', 'item de despesa (portugu6es)', 'despesa (milhões de MOP)']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=816&dataDirId=7cecff4b-c07c-4a10-a64b-4a16fa73d812&token=BtssudbsOSRnSCO0CzhuJj63uUAhVbgv
df178ecd-228d-4218-a8ed-741e59e7811d,Thunderstorm Warning,https://data.gov.mo/Detail?id=df178ecd-228d-4218-a8ed-741e59e7811d,Thunderstorm Warning signals and provide effective time now in force.,Completely open,city ​​environment,XML,Meteorological and Geophysical Bureau,(853) 8898 6223,meteo@smg.gov.mo,As needed,https://api.data.gov.mo/document/download/df178ecd-228d-4218-a8ed-741e59e7811d?token=Du9tjbPPL9tNMVOFET4Z6EdKDmuIlAlb&isNeedFile=0&lang=TC,,,,,,,,FALSE,,,,,,,,,TRUE,"['Thunderstorm Warning', 'Thunderstorm Warning', 'Thunderstorm Warning']","['http://xml.smg.gov.mo/p_thunderstorm.xml', 'http://xml.smg.gov.mo/e_thunderstorm.xml', 'http://xml.smg.gov.mo/c_thunderstorm.xml']",FALSE,
dfadef52-86d8-4415-a86c-027fe1b0b78b,The number of public parking,https://data.gov.mo/Detail?id=dfadef52-86d8-4415-a86c-027fe1b0b78b,The number of public parking,Completely open,Public transit,XLSX,Transport Bureau,88666363,info@dsat.gov.mo,Quarterly,https://api.data.gov.mo/document/download/dfadef52-86d8-4415-a86c-027fe1b0b78b?token=PsKGZVukHdHTWoEWMAwggPiWYCqWey5E&isNeedFile=0&lang=TC,"['year', 'item', 'subitem', 'month', 'amount']","['number', 'string', 'string', 'number', 'string']","['10', '100', '100', '10', '100']","['年份', '項目', '子項目', '月份', '總數']","['年份', '项目', '子项目', '月份', '总数']","['--', '--', '--', '--', '--']","['--', '--', '--', '--', '--']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=993&dataDirId=dfadef52-86d8-4415-a86c-027fe1b0b78b&token=H6h32Tx6qsXfLJfIgMZ3ltcaP5yj2RrTB
0e4f6d0f-0f84-4866-8123-f5fbb6557bb2,The number of deaths divided by category Health Group statistical underlying cause of death,https://data.gov.mo/Detail?id=0e4f6d0f-0f84-4866-8123-f5fbb6557bb2,"Health category, with the number of deaths divided into groups of underlying cause of death statistics",Completely open,medical hygiene,XLSX,Health Bureau,83905000,info@ssm.gov.mo,Per year,https://api.data.gov.mo/document/download/0e4f6d0f-0f84-4866-8123-f5fbb6557bb2?token=aPh3zl9eEY1GWZmNvYGQ0wjy45Vb4Zv5&isNeedFile=0&lang=TC,"['year', 'group', 'causeOfDeathTC', 'causeOfDeathPT', 'gender', 'numberOfDeaths']","['-', '-', '-', '-', '-', '-']","['-', '-', '-', '-', '-', '-']","['年度', '組別', '根本死因（國際疾病分類第10版）(中文)', '根本死因（國際疾病分類第10版）(葡文)', '性別', '死亡人數']","['年度', '组别', '根本死因（国际疾病分类第10版）(中文)', '根本死因（国际疾病分类第10版）(葡文)', '性别', '死亡人数']","['year', 'group', 'cause of death(CID 10)(chinese)', 'cause of death(CID 10)(português)', 'gender', 'number of deaths']","['ano', 'grupo', 'causa antecedente de morte (CID-10 (chinês)', 'causa antecedente de morte (CID-10 (português)', 'sexo', 'número de óbitos']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=742&dataDirId=0e4f6d0f-0f84-4866-8123-f5fbb6557bb2&token=xFkxr4dfSGrrHoOpqZ8P6BjAgO2jVksue
1503cd84-60bd-473f-825f-bdfc9905aef8,Retirement and pension system - pension copies,https://data.gov.mo/Detail?id=1503cd84-60bd-473f-825f-bdfc9905aef8,Receive annual statistics of the number of pension and retirement pension systems,Completely open,Administrative and Legal Affairs,CSV,Pension Fund,2835 6556,fp@fp.gov.mo,Per year,https://api.data.gov.mo/document/download/1503cd84-60bd-473f-825f-bdfc9905aef8?token=vyh0cPUkopLZ49d4qZmKywmXIffarhX4&isNeedFile=0&lang=TC,"['year', 'quantityCount']","['-', '-']","['-', '-']","['年份', '份數']","['年份', '份数']","['', '']","['Ano', 'N.º de pensões']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=971&dataDirId=1503cd84-60bd-473f-825f-bdfc9905aef8&token=20U6n6SKXiMOYT4z7wxMXCUHkYKMYLMws
4d051587-0ab4-4d8b-9f83-1accafc38ba2,Special SME Credit Guarantee Scheme statistics - to benefit industry,https://data.gov.mo/Detail?id=4d051587-0ab4-4d8b-9f83-1accafc38ba2,SME Credit Guarantee Scheme to provide special benefit industry statistics,Completely open,Entrepreneurship and Business,CSV,Economic and Technology Development Council,(853) 2888 2088,info@economia.gov.mo,per month,https://api.data.gov.mo/document/download/4d051587-0ab4-4d8b-9f83-1accafc38ba2?token=xgnLb20ieuCkvhM908sERB8F53TvewFO&isNeedFile=0&lang=TC,"['Year', 'ChineseName', 'PortugueseName', 'ApprovedAmount']","['int', 'string', 'string', 'double']","['4', '*', '*', '-']","['年', '行業分類（中文）', '行業分類（葡文）', '批准金額（MOP）']","['年', '行业分类（中文）', '行业分类（葡文）', '批准金额（MOP）']","['Year', 'Classification of Economic Activities (Chinese)', 'Classification of Economic Activities (Portuguese)', 'Approved Amount (MOP)']","['Ano', 'Classificação de atividades econômicas (Chinês)', 'Classificação das Atividades Econômicas (português)', 'Montantes aprovados (MOP)']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=1012&dataDirId=4d051587-0ab4-4d8b-9f83-1accafc38ba2&token=yv8ME0SakiOLAsopm6rOvo4cwGjGoaA0O
837a6043-1ea8-44f4-8762-34b774cc610f,Human Resources category interns Overview,https://data.gov.mo/Detail?id=837a6043-1ea8-44f4-8762-34b774cc610f,"Human Resources category, Gray's profile",Completely open,medical hygiene,XLSX,Health Bureau,83905000,info@ssm.gov.mo,Per year,https://api.data.gov.mo/document/download/837a6043-1ea8-44f4-8762-34b774cc610f?token=G8KP0zq8O5s082dg5W0BkHKy65BfMJEk&isNeedFile=0&lang=TC,"['year', 'categoryTC', 'categoryPT', 'count']","['-', '-', '-', '-']","['-', '-', '-', '-']","['年度', '分類(中文)', '分類(葡文)', '實習醫生數目']","['年度', '分类(中文)', '分类(葡文)', '实习医生数目']","['year', 'category(chinese)', 'category(português)', 'number of intern doctors']","['ano', 'classificação(chinês)', 'classificação(português)', 'número de internos']",FALSE,,,,,,,,,FALSE,,,TRUE,https://api.data.gov.mo/datadir/downloadSingleFile?fileId=824&dataDirId=837a6043-1ea8-44f4-8762-34b774cc610f&token=q9rdinynIUGkCNuP6Op9xpDEGcSMjqTm
